session_id,AnagramsOrder10,AvailOrder10,ELMOrder10,PowerOrder10,SESDOrder10,WeightOrder10,CredentialOrder10,MetaphorOrder10,StroopOrder10,WarmthOrder10
7570750,3,2,9,6,1,8,10,7,5,4
7570753,7,6,10,9,5,3,8,2,4,1
7570757,1,8,7,2,6,4,10,3,5,9
7570904,8,1,7,6,3,5,9,4,10,2
7570952,1,3,8,10,2,5,9,6,4,7
7571036,9,3,5,6,8,1,4,2,10,7
7571058,4,2,5,6,1,NA,7,NA,3,8
7571093,1,5,3,8,2,10,6,9,7,4
7571104,10,8,9,1,2,5,6,4,3,7
7571105,7,10,9,8,1,4,6,3,2,5
7571108,8,6,1,9,2,3,5,4,10,7
7571172,6,9,8,10,2,4,7,3,1,5
7571657,1,5,6,8,10,3,9,4,7,2
7571741,5,2,1,8,4,9,7,10,3,6
7571817,8,4,1,9,3,6,7,5,2,10
7572316,8,2,1,6,7,4,9,5,3,10
7572447,6,3,5,8,1,10,7,9,2,4
7572457,2,6,1,10,3,4,8,5,7,9
7572493,8,4,3,5,2,9,1,10,6,7
7572644,8,3,4,5,2,10,1,9,6,7
7572704,9,7,3,8,10,4,1,5,6,2
7572710,10,2,1,7,9,6,3,5,8,4
7572749,4,1,6,5,9,8,10,7,3,2
7572752,6,4,7,8,3,NA,5,NA,1,2
7572843,6,8,7,1,3,NA,4,NA,2,5
7572849,4,2,10,5,3,7,8,6,1,9
7572860,7,3,10,5,4,9,6,8,1,2
7572895,10,2,1,8,6,3,9,4,7,5
7572911,2,4,NA,7,5,NA,3,NA,6,1
7572912,2,3,NA,4,7,NA,1,NA,6,5
7572913,NA,NA,NA,NA,2,NA,1,NA,NA,NA
7572915,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7572916,4,1,NA,7,3,NA,6,NA,5,2
7572917,5,6,NA,1,4,NA,3,NA,7,2
7572918,2,4,NA,1,5,NA,7,NA,6,3
7572921,2,6,NA,4,7,NA,1,NA,5,3
7572922,7,3,NA,4,5,NA,2,NA,6,1
7572923,2,5,NA,7,3,NA,1,NA,4,6
7572924,2,5,NA,1,6,NA,3,NA,7,4
7572925,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7572926,1,3,10,7,9,5,4,6,2,8
7572928,4,1,NA,2,5,NA,3,NA,6,7
7572930,5,7,NA,3,4,NA,2,NA,6,1
7572933,7,1,NA,6,3,NA,5,NA,2,4
7572936,7,3,NA,6,2,NA,1,NA,4,5
7572937,3,6,NA,7,4,NA,5,NA,2,1
7572938,1,4,NA,7,5,NA,6,NA,2,3
7572939,4,5,NA,6,2,NA,1,NA,7,3
7572940,5,1,10,7,2,8,4,9,3,6
7572941,8,5,2,7,4,10,3,9,6,1
7572942,7,5,9,2,10,3,1,4,8,6
7572947,4,5,NA,6,3,NA,2,NA,1,7
7572955,4,6,NA,2,7,NA,5,NA,1,3
7572960,3,2,NA,7,1,NA,6,NA,5,4
7572963,8,2,7,1,4,9,5,10,3,6
7572965,3,4,NA,NA,5,NA,2,NA,NA,1
7572968,6,4,5,7,2,9,1,10,3,8
7572969,7,6,3,2,8,NA,4,NA,5,1
7572986,7,3,NA,1,4,NA,6,NA,2,5
7573002,10,6,5,2,3,7,4,8,1,9
7573011,6,5,NA,1,3,NA,2,NA,7,4
7573013,4,10,7,9,3,6,8,5,2,1
7573034,6,1,5,4,2,8,7,9,3,10
7573081,4,5,9,3,2,7,10,8,1,6
7573082,9,10,5,1,4,6,8,7,2,3
7573083,6,7,3,1,8,NA,4,NA,2,5
7573084,9,5,7,1,4,3,10,2,8,6
7573086,5,7,2,4,1,9,3,8,10,6
7573089,4,7,5,10,9,2,6,1,3,8
7573104,4,9,8,3,7,1,10,2,6,5
7573198,3,4,1,2,5,10,8,9,7,6
7573248,3,1,4,5,6,9,2,10,8,7
7573249,4,3,1,7,8,9,6,10,5,2
7573315,6,4,2,1,8,9,3,10,7,5
7573357,10,4,6,5,7,3,8,2,1,9
7573373,8,5,3,2,1,6,9,7,10,4
7573410,2,1,8,3,9,6,10,5,7,4
7573466,6,4,5,3,2,9,1,8,10,7
7573485,10,3,5,1,8,7,2,6,4,9
7574137,8,2,6,1,3,10,5,9,4,7
7574182,6,2,NA,5,3,NA,7,NA,1,4
7574183,6,5,NA,1,2,NA,3,NA,4,7
7574184,7,5,NA,6,2,NA,4,NA,1,3
7574185,7,4,NA,5,2,NA,1,NA,6,3
7574186,6,5,NA,7,1,NA,3,NA,2,4
7574187,6,2,NA,7,4,NA,3,NA,5,1
7574188,NA,1,NA,NA,NA,NA,NA,NA,2,NA
7574189,3,6,NA,1,5,NA,2,NA,7,4
7574190,6,7,NA,5,2,NA,3,NA,1,4
7574192,7,5,NA,3,6,NA,4,NA,1,2
7574193,2,4,NA,3,6,NA,7,NA,5,1
7574194,1,2,NA,3,NA,NA,NA,NA,NA,4
7574195,7,6,NA,3,4,NA,1,NA,5,2
7574197,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7574198,7,3,NA,5,1,NA,4,NA,6,2
7574200,2,6,NA,5,3,NA,4,NA,1,7
7574201,5,7,NA,2,6,NA,4,NA,1,3
7574202,4,7,NA,3,1,NA,6,NA,5,2
7574203,7,3,NA,1,2,NA,6,NA,4,5
7574204,5,1,NA,3,4,NA,6,NA,7,2
7574205,2,NA,NA,NA,1,NA,NA,NA,NA,NA
7574208,7,10,1,6,5,2,9,3,4,8
7574218,2,3,NA,6,5,NA,1,NA,7,4
7574221,3,5,NA,6,4,NA,1,NA,7,2
7574222,3,7,NA,6,1,NA,5,NA,2,4
7574301,2,3,NA,4,1,NA,6,NA,7,5
7574305,4,6,9,3,7,1,5,2,10,8
7574398,10,3,8,9,7,4,6,5,2,1
7574404,1,3,4,5,2,9,6,8,7,10
7574439,1,3,9,2,4,6,5,7,8,10
7574442,5,9,1,7,2,3,6,4,10,8
7574523,9,10,3,4,7,1,8,2,5,6
7574548,6,4,2,3,7,10,8,9,5,1
7574551,10,7,8,1,2,6,3,5,4,9
7574552,NA,NA,2,NA,3,NA,NA,NA,1,NA
7574579,7,3,10,4,6,2,5,1,8,9
7574585,1,2,9,4,8,6,7,5,3,10
7574589,3,8,4,5,7,10,6,9,2,1
7574639,3,7,4,1,10,5,2,6,8,9
7574757,2,7,9,8,6,4,10,5,1,3
7574820,1,2,3,10,9,4,8,5,7,6
7574821,3,7,1,10,5,9,6,8,4,2
7574878,10,1,7,2,5,4,6,3,8,9
7574897,10,2,3,5,6,9,4,8,7,1
7574898,7,6,1,2,4,NA,5,NA,3,8
7574919,8,3,1,6,2,NA,5,NA,7,4
7574956,2,8,4,1,3,10,7,9,6,5
7574959,8,5,1,2,3,9,4,10,7,6
7575010,9,8,10,6,1,4,3,5,7,2
7578247,9,1,6,10,8,3,2,4,5,7
7578253,8,2,10,9,5,3,7,4,1,6
7578297,6,3,NA,1,7,NA,5,NA,4,2
7578298,3,5,NA,2,7,NA,6,NA,1,4
7578299,NA,1,NA,2,NA,NA,NA,NA,NA,NA
7578300,5,2,NA,6,3,NA,4,NA,7,1
7578301,1,3,NA,NA,NA,NA,NA,NA,NA,2
7578302,6,4,NA,7,1,NA,3,NA,5,2
7578303,1,NA,NA,NA,2,NA,NA,NA,NA,NA
7578304,6,1,NA,2,3,NA,5,NA,4,7
7578305,2,7,NA,6,1,NA,4,NA,3,5
7578306,3,6,NA,5,4,NA,2,NA,1,7
7578307,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7578309,1,4,NA,3,5,NA,2,NA,6,7
7578310,4,7,NA,2,3,NA,5,NA,6,1
7578311,4,NA,NA,2,3,NA,NA,NA,NA,1
7578312,2,5,NA,4,7,NA,3,NA,6,1
7578314,NA,3,NA,NA,NA,NA,NA,NA,2,1
7578316,2,6,NA,1,7,NA,3,NA,4,5
7578318,5,1,NA,6,4,NA,3,NA,7,2
7578319,4,5,NA,6,7,NA,1,NA,2,3
7578324,1,5,NA,4,2,NA,3,NA,6,7
7578325,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7578327,7,5,NA,2,6,NA,1,NA,4,3
7578329,5,7,NA,2,4,NA,6,NA,3,1
7578334,5,NA,NA,4,2,NA,3,NA,1,NA
7578342,2,7,NA,6,5,NA,4,NA,3,1
7578343,2,NA,NA,1,3,NA,NA,NA,NA,NA
7578344,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
7578349,5,2,NA,3,7,NA,6,NA,1,4
7578350,2,4,NA,3,1,NA,5,NA,7,6
7578379,3,2,NA,5,6,NA,4,NA,7,1
7578381,2,6,NA,5,1,NA,4,NA,7,3
7578388,6,2,NA,7,1,NA,3,NA,4,5
7578421,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7578429,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7578443,6,1,NA,5,2,NA,4,NA,7,3
7578483,3,1,5,4,2,10,6,9,7,8
7578497,7,5,4,10,1,3,9,2,8,6
7578508,8,7,1,4,9,6,2,5,3,10
7578592,8,9,4,10,1,7,5,6,3,2
7578597,7,4,10,9,5,2,3,1,6,8
7578671,6,7,3,4,10,1,9,2,8,5
7578672,6,10,8,4,5,1,3,2,7,9
7578686,7,8,2,5,10,3,9,4,6,1
7578758,7,5,8,2,3,10,4,9,6,1
7578801,10,4,1,6,7,9,5,8,2,3
7578802,1,7,10,3,6,5,8,4,9,2
7579044,6,8,2,1,5,3,9,4,7,10
7579134,5,8,7,9,3,1,4,2,10,6
7579135,10,4,2,1,5,8,6,7,9,3
7579256,1,2,9,3,5,8,4,7,10,6
7579355,4,10,7,6,8,1,5,2,9,3
7579356,6,5,8,10,1,2,7,3,4,9
7579358,5,4,10,1,9,2,7,3,6,8
7579490,2,8,3,1,9,7,4,6,10,5
7579539,3,1,2,9,10,5,4,6,7,8
7579583,6,5,7,8,9,3,10,4,1,2
7580307,3,7,4,8,10,6,2,5,9,1
7580327,10,4,1,7,2,5,9,6,3,8
7580465,7,2,6,5,3,8,4,9,1,10
7580466,3,8,2,7,4,10,6,9,5,1
7580467,6,5,10,4,1,9,2,8,7,3
7580518,1,4,NA,2,7,NA,6,NA,5,3
7580519,6,1,NA,5,4,NA,2,NA,3,7
7580520,5,6,NA,4,3,NA,1,NA,7,2
7580521,6,4,NA,3,2,NA,5,NA,1,7
7580522,6,1,NA,5,2,NA,3,NA,4,7
7580524,4,1,NA,3,2,NA,6,NA,5,7
7580526,7,3,NA,6,4,NA,2,NA,1,5
7580527,6,2,NA,3,7,NA,4,NA,1,5
7580528,7,6,NA,1,4,NA,3,NA,2,5
7580529,2,1,NA,6,3,NA,7,NA,5,4
7580531,1,5,NA,2,6,NA,4,NA,7,3
7580533,6,7,NA,1,5,NA,2,NA,4,3
7580534,6,1,NA,5,7,NA,3,NA,4,2
7580536,5,1,NA,3,2,NA,4,NA,NA,6
7580537,7,4,NA,3,2,NA,6,NA,1,5
7580538,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
7580539,5,1,NA,6,2,NA,7,NA,3,4
7580548,7,3,NA,2,6,NA,4,NA,5,1
7580557,3,4,NA,6,2,NA,5,NA,7,1
7580558,5,1,NA,4,7,NA,3,NA,6,2
7580589,7,5,NA,2,6,NA,4,NA,1,3
7580608,3,2,4,5,1,NA,7,NA,6,8
7580628,5,4,NA,7,2,NA,3,NA,6,1
7580631,9,10,5,6,2,4,8,3,1,7
7580720,7,4,9,10,1,3,6,2,8,5
7580771,2,7,NA,6,1,NA,5,NA,4,3
7580832,2,5,6,3,4,NA,7,NA,8,1
7580846,8,3,2,4,1,7,9,6,5,10
7580851,4,10,9,1,8,6,5,7,2,3
7581019,5,8,6,9,1,3,10,2,7,4
7581061,8,2,3,6,1,NA,7,NA,5,4
7581136,2,6,7,8,4,9,5,10,3,1
7581199,2,5,7,6,4,10,3,9,1,8
7581247,8,6,1,10,7,3,5,4,2,9
7581250,10,3,8,9,1,5,7,6,2,4
7581303,6,3,2,7,4,NA,1,NA,8,5
7581308,1,9,10,2,7,5,8,6,3,4
7581385,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7581388,6,7,1,5,3,NA,8,NA,4,2
7581401,7,6,9,10,8,3,1,2,4,5
7581402,9,5,10,1,2,7,4,6,3,8
7581468,9,3,6,7,10,2,4,1,5,8
7581527,5,10,9,3,1,6,4,7,8,2
7581581,5,4,8,1,7,2,10,3,6,9
7581582,3,6,2,4,5,9,7,10,8,1
7581626,1,4,7,8,3,5,9,6,10,2
7581681,8,7,9,6,5,3,10,2,4,1
7581693,5,3,6,1,7,NA,8,NA,2,4
7581695,2,5,6,4,1,9,10,8,3,7
7581766,2,5,7,1,NA,NA,3,NA,4,6
7581819,3,2,4,8,9,5,7,6,1,10
7581836,10,9,8,7,2,5,4,6,3,1
7581885,5,3,8,7,4,1,6,2,10,9
7583880,1,10,8,2,5,3,7,4,9,6
7583890,7,2,5,1,10,8,3,9,6,4
7584075,4,9,2,5,3,8,1,7,10,6
7584105,10,7,2,3,5,9,4,8,6,1
7584293,1,4,3,5,10,7,6,8,9,2
7584337,1,8,2,9,3,4,6,5,7,10
7584401,7,2,1,4,8,NA,3,NA,5,6
7590905,2,3,9,6,8,5,1,4,7,10
7590995,8,5,1,4,6,2,7,3,9,10
7591103,5,6,3,8,7,NA,4,NA,2,1
7596431,10,9,3,6,1,8,2,7,5,4
7596550,4,3,8,7,2,NA,6,NA,1,5
7596584,6,2,4,7,3,9,5,10,1,8
7596590,4,6,7,1,3,10,8,9,2,5
7596614,9,7,4,1,5,3,8,2,6,10
7596751,7,1,6,8,2,NA,5,NA,3,4
7596755,5,8,3,9,1,6,10,7,4,2
7596760,7,9,3,10,4,2,5,1,8,6
7596763,7,6,1,2,3,9,5,8,10,4
7596796,3,4,7,8,5,10,6,9,2,1
7596832,2,1,6,7,5,NA,4,NA,3,8
7596853,2,10,9,5,4,6,8,7,1,3
7596855,5,9,4,1,8,6,10,7,3,2
7596877,2,6,9,10,1,5,8,4,3,7
7596945,7,2,5,8,6,4,1,3,10,9
7596947,10,7,5,9,8,2,4,1,6,3
7596987,10,3,8,2,9,7,1,6,5,4
7596988,5,2,6,10,7,8,1,9,3,4
7597063,2,4,3,5,7,8,1,9,6,10
7597153,8,3,1,7,9,5,10,6,4,2
7597202,3,5,4,2,7,9,6,10,8,1
7597229,5,1,7,6,8,4,9,3,10,2
7597251,7,8,5,10,2,4,1,3,6,9
7597254,8,4,7,10,5,3,6,2,9,1
7597346,4,2,7,6,1,10,8,9,5,3
7597363,7,5,10,3,4,1,6,2,9,8
7597424,7,10,5,3,6,2,9,1,8,4
7597455,4,1,10,8,5,3,7,2,9,6
7597456,4,6,3,8,7,9,1,10,5,2
7597459,6,10,7,2,4,8,5,9,3,1
7597477,9,10,4,3,1,7,2,6,8,5
7597484,5,2,8,9,10,3,7,4,6,1
7597539,4,3,5,10,7,2,6,1,8,9
7597541,3,1,4,2,5,NA,8,NA,6,7
7597558,1,10,8,9,2,3,5,4,7,6
7597567,2,6,1,9,7,4,10,3,8,5
7597648,6,3,5,8,4,NA,1,NA,2,7
7597712,7,8,3,4,2,NA,5,NA,1,6
7597722,10,1,5,3,9,6,4,7,2,8
7597752,1,10,8,5,7,3,9,4,2,6
7597753,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7597810,7,2,8,5,1,3,6,4,9,10
7597912,1,6,8,10,9,3,5,4,7,2
7597943,8,1,4,5,9,7,2,6,10,3
7598062,10,1,3,6,8,4,2,5,7,9
7598107,4,7,2,1,6,9,10,8,3,5
7598310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7598312,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7598313,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7598315,7,4,NA,5,3,NA,2,NA,1,6
7598318,5,2,NA,1,6,NA,7,NA,3,4
7598323,NA,NA,NA,NA,NA,NA,3,NA,1,2
7598324,5,4,7,1,3,10,2,9,6,8
7598329,4,7,NA,3,1,NA,6,NA,2,5
7598333,10,3,4,7,2,5,9,6,1,8
7598342,4,6,NA,1,5,NA,NA,NA,2,3
7598351,7,6,NA,1,5,NA,3,NA,4,2
7598363,NA,NA,NA,NA,NA,NA,1,NA,2,NA
7598371,4,2,NA,7,5,NA,6,NA,3,1
7598379,6,2,NA,4,5,NA,7,NA,1,3
7598404,7,3,NA,1,6,NA,2,NA,4,5
7598409,4,7,2,1,10,9,5,8,3,6
7598587,1,NA,NA,NA,2,NA,NA,NA,NA,NA
7598596,4,3,NA,6,2,NA,7,NA,1,5
7598600,7,4,NA,2,5,NA,6,NA,1,3
7598755,4,1,5,7,3,9,2,8,6,10
7598759,10,1,7,6,4,3,5,2,8,9
7598774,7,1,6,4,3,8,10,9,5,2
7598828,6,1,NA,2,3,NA,4,NA,5,7
7598835,8,6,10,2,9,3,5,4,1,7
7598900,1,NA,NA,NA,2,NA,NA,NA,NA,NA
7598931,7,6,10,3,1,5,9,4,2,8
7598936,3,5,NA,7,1,NA,4,NA,2,6
7599008,1,4,NA,6,7,NA,2,NA,3,5
7599030,2,9,10,7,1,5,3,6,8,4
7599031,5,1,4,10,6,2,7,3,8,9
7599032,1,6,5,8,7,4,2,3,9,10
7599037,3,7,10,4,1,8,2,9,5,6
7599060,5,1,NA,4,2,NA,6,NA,3,7
7599067,2,6,10,8,9,5,3,4,7,1
7599118,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7599126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
7599142,1,4,NA,6,3,NA,7,NA,2,5
7599214,6,2,NA,7,1,NA,3,NA,5,4
7599279,4,7,NA,1,3,NA,2,NA,5,6
7599321,6,7,NA,1,2,NA,3,NA,4,5
7599393,4,3,NA,5,6,NA,7,NA,2,1
7599424,3,2,NA,5,7,NA,1,NA,6,4
7599626,1,6,NA,2,5,NA,3,NA,4,7
7599644,NA,3,NA,NA,NA,NA,NA,NA,1,2
7599702,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
7600137,2,4,NA,6,3,NA,1,NA,5,7
7600213,4,5,10,9,6,2,7,3,8,1
7600460,NA,1,NA,3,NA,NA,2,NA,NA,NA
7600560,7,8,9,5,6,2,4,3,10,1
7602411,5,1,4,3,2,NA,6,NA,8,7
7602589,9,8,3,2,4,7,10,6,1,5
7602592,9,10,1,6,7,2,8,3,5,4
7602593,1,2,7,8,9,6,10,5,4,3
7602612,6,3,NA,1,2,NA,7,NA,5,4
7602614,4,6,NA,3,1,NA,7,NA,2,5
7602615,NA,2,NA,NA,NA,NA,1,NA,NA,NA
7602617,5,2,NA,3,1,NA,6,NA,7,4
7602622,4,5,NA,1,3,NA,2,NA,6,7
7602628,7,2,NA,6,3,NA,5,NA,4,1
7602639,NA,5,NA,4,1,NA,NA,NA,3,2
7602656,5,7,NA,2,4,NA,3,NA,6,1
7602662,2,NA,NA,NA,1,NA,NA,NA,NA,NA
7602681,6,3,NA,5,4,NA,1,NA,2,7
7602702,3,2,NA,6,4,NA,5,NA,7,1
7602711,3,1,NA,2,4,NA,6,NA,5,7
7602716,10,1,3,8,6,5,9,4,2,7
7602799,2,4,9,8,10,6,1,7,5,3
7602800,9,5,1,8,2,3,6,4,7,10
7602802,4,2,3,6,1,10,5,9,8,7
7602807,5,3,NA,7,2,NA,4,NA,6,1
7602813,2,9,7,3,10,5,6,4,1,8
7602823,3,1,NA,2,5,NA,6,NA,7,4
7602832,3,4,NA,2,5,NA,1,NA,NA,6
7602837,NA,4,NA,NA,5,NA,2,NA,3,1
7602840,5,4,NA,2,3,NA,1,NA,7,6
7602854,5,3,NA,7,2,NA,6,NA,4,1
7602869,4,1,NA,6,2,NA,3,NA,7,5
7602876,4,3,8,2,10,6,9,5,7,1
7602881,NA,3,NA,NA,NA,NA,NA,NA,2,1
7602936,1,2,3,7,6,4,8,5,10,9
7602960,NA,NA,NA,NA,NA,NA,2,NA,NA,1
7602982,3,5,NA,6,4,NA,1,NA,7,2
7603001,2,1,NA,5,4,NA,7,NA,3,6
7603004,8,5,4,7,1,3,9,2,10,6
7603011,8,9,1,6,10,3,5,2,4,7
7603012,1,6,4,2,7,9,5,10,3,8
7603013,3,5,NA,7,1,NA,2,NA,6,4
7603156,1,4,NA,2,3,NA,6,NA,5,7
7603170,4,3,NA,1,5,NA,6,NA,2,7
7603180,3,6,8,9,5,1,7,2,4,10
7603189,9,4,3,8,2,6,1,5,10,7
7603191,3,9,7,8,1,5,2,6,10,4
7603192,6,8,1,7,3,10,5,9,2,4
7603227,5,4,NA,1,7,NA,6,NA,3,2
7603245,9,7,3,6,10,5,1,4,2,8
7603261,10,7,3,6,1,9,4,8,2,5
7603332,1,7,8,5,4,NA,2,NA,6,3
7603346,7,8,5,6,4,NA,3,NA,1,2
7603358,2,9,5,4,10,7,1,8,6,3
7603361,2,1,10,6,3,8,4,7,5,9
7603394,5,6,1,8,4,NA,2,NA,7,3
7603404,5,3,4,1,8,NA,6,NA,7,2
7603414,2,7,5,4,3,9,8,10,1,6
7603423,1,3,10,6,7,8,4,9,2,5
7603434,8,6,3,7,9,4,2,5,10,1
7603457,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7603494,5,3,8,2,4,NA,6,NA,7,1
7603536,8,4,9,1,7,3,10,2,5,6
7603538,6,5,7,4,3,9,8,10,1,2
7603650,4,NA,NA,NA,3,NA,1,NA,2,5
7603664,10,1,2,9,8,3,7,4,6,5
7603695,8,2,7,3,1,NA,5,NA,4,6
7603733,10,9,1,8,4,7,3,6,5,2
7603736,8,4,2,6,1,NA,3,NA,7,5
7603738,2,8,4,1,3,NA,7,NA,6,5
7603739,9,8,7,1,6,4,5,3,10,2
7603742,10,3,7,9,6,4,8,5,1,2
7603746,6,8,9,7,10,4,5,3,2,1
7603751,10,7,1,3,6,4,2,5,8,9
7603759,5,2,4,10,9,7,3,6,8,1
7603806,1,6,2,9,8,4,5,3,10,7
7603832,1,7,2,6,8,4,3,5,9,10
7603844,6,8,3,4,5,NA,2,NA,7,1
7603852,2,6,NA,5,1,NA,7,NA,3,4
7603894,9,10,4,7,1,5,3,6,2,8
7603904,9,8,6,2,10,4,5,3,7,1
7603926,2,9,5,6,7,4,1,3,8,10
7603965,2,1,8,6,10,3,9,4,7,5
7604009,8,9,2,10,6,4,1,3,5,7
7604098,7,4,8,5,10,2,6,3,1,9
7604153,5,7,3,1,6,10,4,9,2,8
7604164,2,10,7,4,8,6,1,5,9,3
7604176,4,8,3,5,1,10,7,9,6,2
7604228,9,10,1,5,8,7,3,6,4,2
7604344,9,8,6,2,10,4,7,5,1,3
7604349,9,1,2,10,4,5,7,6,3,8
7604357,1,4,7,3,10,6,9,5,8,2
7604375,4,10,5,2,3,7,8,6,9,1
7604387,6,10,5,7,9,3,8,4,1,2
7604485,5,8,9,4,1,7,3,6,2,10
7604599,7,9,1,6,4,3,10,2,8,5
7604602,8,6,4,3,1,NA,5,NA,2,7
7604606,8,4,3,6,2,NA,5,NA,1,7
7604690,10,1,3,2,4,8,6,9,7,5
7604755,6,1,10,5,8,3,2,4,9,7
7604772,10,1,4,5,9,7,2,6,3,8
7604858,3,6,1,8,2,4,7,5,9,10
7604894,2,6,8,7,10,4,1,3,9,5
7604951,10,4,8,5,6,1,9,2,7,3
7604953,4,5,2,8,3,6,1,7,10,9
7605044,1,10,9,7,8,4,3,5,2,6
7605052,4,1,9,8,2,5,3,6,10,7
7605054,2,4,3,1,8,7,5,6,10,9
7605151,5,8,9,1,4,3,6,2,7,10
7605172,3,7,1,2,9,4,10,5,6,8
7605173,5,4,3,10,8,2,7,1,9,6
7605176,8,10,3,9,6,5,2,4,1,7
7605233,6,10,2,9,3,5,7,4,8,1
7605236,7,1,3,2,6,9,4,8,5,10
7605269,7,4,5,1,8,2,10,3,9,6
7605464,7,5,2,9,1,3,8,4,10,6
7605478,9,7,1,8,4,5,3,6,10,2
7605911,5,8,1,7,6,10,4,9,2,3
7606042,1,2,3,9,8,5,10,6,4,7
7606252,10,7,6,8,5,3,2,4,9,1
7606385,3,10,1,4,2,7,5,6,8,9
7607345,8,1,5,4,2,6,10,7,3,9
7607499,1,10,5,2,4,8,7,9,6,3
7607500,3,7,4,8,5,NA,1,NA,6,2
7607503,2,5,9,7,1,4,10,3,6,8
7607693,2,9,7,10,4,5,1,6,8,3
7607694,1,10,7,5,2,8,4,9,6,3
7607753,2,1,3,4,10,9,6,8,5,7
7607930,4,5,1,10,3,8,9,7,2,6
7607932,10,6,9,7,1,3,8,2,5,4
7607934,1,8,3,2,4,6,5,7,10,9
7607935,10,9,8,4,5,6,3,7,1,2
7607936,8,5,4,3,2,NA,1,NA,7,6
7607941,10,9,5,1,8,7,3,6,4,2
7607945,1,5,7,4,3,9,2,8,6,10
7607947,10,6,2,1,7,3,8,4,9,5
7607954,10,8,9,5,7,2,6,1,3,4
7608008,10,1,2,5,4,6,8,7,3,9
7608020,9,2,5,10,3,8,1,7,4,6
7608032,10,3,8,2,4,6,1,5,7,9
7608086,5,4,8,7,3,NA,2,NA,6,1
7608145,5,1,2,4,8,NA,3,NA,7,6
7608153,9,2,8,1,5,6,3,7,4,10
7608198,7,6,5,1,8,4,2,3,10,9
7608242,9,8,10,7,1,4,2,3,6,5
7608243,1,10,6,7,5,4,2,3,9,8
7608244,8,4,5,9,1,6,3,7,10,2
7608264,8,7,2,9,6,3,10,4,1,5
7608276,2,9,10,1,8,4,3,5,7,6
7608300,3,2,1,5,7,NA,6,NA,4,8
7608313,6,10,5,4,3,8,9,7,1,2
7608320,10,4,5,3,9,1,7,2,8,6
7608343,1,NA,2,NA,NA,NA,NA,NA,NA,NA
7608407,1,NA,NA,NA,NA,NA,2,NA,NA,NA
7608411,9,3,6,8,10,2,7,1,4,5
7608501,3,2,7,5,6,9,1,8,4,10
7608508,8,7,5,6,4,NA,3,NA,2,1
7608513,1,6,10,5,4,8,7,9,2,3
7608567,2,9,4,7,3,6,10,5,8,1
7608568,2,9,3,5,4,7,1,6,10,8
7608569,1,2,8,4,7,NA,3,NA,6,5
7608659,1,9,4,2,7,5,3,6,8,10
7608698,4,1,2,7,5,NA,3,NA,6,8
7608747,6,2,NA,7,5,NA,1,NA,3,4
7608752,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7608753,6,4,NA,3,7,NA,1,NA,2,5
7608754,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
7608755,1,NA,NA,NA,2,NA,NA,NA,NA,NA
7608756,NA,2,NA,1,NA,NA,NA,NA,NA,3
7608757,5,4,NA,2,3,NA,1,NA,7,6
7608758,4,6,NA,1,2,NA,5,NA,3,7
7608760,2,7,NA,6,4,NA,5,NA,3,1
7608762,5,2,NA,4,1,NA,6,NA,NA,3
7608763,7,3,NA,1,6,NA,2,NA,5,4
7608764,6,2,NA,3,1,NA,5,NA,7,4
7608766,1,3,NA,NA,NA,NA,2,NA,4,5
7608767,3,2,NA,6,7,NA,4,NA,5,1
7608770,2,3,NA,1,7,NA,4,NA,5,6
7608771,7,1,NA,6,3,NA,2,NA,4,5
7608772,2,3,NA,7,5,NA,4,NA,6,1
7608783,2,4,NA,6,3,NA,1,NA,7,5
7608786,6,5,NA,7,1,NA,3,NA,4,2
7608828,6,3,NA,4,2,NA,7,NA,5,1
7608834,2,1,NA,7,3,NA,6,NA,4,5
7608841,4,3,NA,7,1,NA,2,NA,5,6
7608844,3,1,5,6,4,8,10,7,9,2
7608850,5,3,NA,1,7,NA,6,NA,4,2
7608862,5,6,NA,7,4,NA,3,NA,1,2
7608883,5,2,4,7,1,NA,6,NA,3,8
7608885,7,6,4,5,10,3,8,2,1,9
7608910,8,9,7,4,3,6,2,5,1,10
7608941,5,1,NA,6,7,NA,2,NA,4,3
7608979,10,9,8,7,1,6,2,5,4,3
7609011,1,2,10,8,9,6,7,5,3,4
