Site,Participant_ID,RowNumber,session_id,age,anagrams1,anagrams2,anagrams3,anagrams4,attention,attentioncorrect,backcount1,backcount10,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,bestgrade1,bestgrade2,bestgrade3,bestgrade4,bestgrade5,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,div3filler,elm_01,elm_02,elm_03,elm_04,elm_05,ethnicity,feedback,gender,highpower,instructbig5,instructintrinsic,instructmli,instructnfc,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,kposition,kratio,lowpower,lposition,lratio,major,mcdv1,mcdv2,mcfiller1,mcfiller2,mcfiller3,mcmost1,mcmost2,mcmost3,mcmost4,mcmost5,mcsome1,mcsome2,mcsome3,mcsome4,mcsome5,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,nposition,nratio,pate_01,pate_02,pate_03,pate_04,pate_05,rposition,rratio,sarcasm,selfesteem_01,stress_01,stress_02,stress_03,stress_04,tempest1,tempest2,tempest3,tempfollowup1,tempfollowup2,tempfollowup3,vposition,vratio,worstgrade1,worstgrade2,worstgrade3,worstgrade4,worstgrade5,year,Station,Date.x,Experimenter,Temperatureinlab,OrderofTasks,ClipboardWeight,IIResponse,SRCondition,SRMeetingResponse,SRConfidenceResponse,SRTFCorrect,Notes,StartDate.x,EndDate,NumberofDays,Pool1,Pool2a,Pool2b,Pool2c,Pool2d,Pool2e,Pool3,Pool4,Pool5a,Pool5b,Pool6,Pool7a,Pool7b,Pool7c,Pool7d,Pool7e,Pool8,Pool9,Pool10,Pool11,Pool12,Pool13,Pool14,Pool15,Pool16a,Pool16b,Pool16c,Pool17,Pool18,Pool19a,Pool19b,Pool20,ClipBoardMaterial,Persistence,anagrams_order,attention_order,availinstruct_order,availk_order,availl_order,availn_order,availr_order,availv_order,bestgrade_order,bigfive_order,compcode_order,consent_order,debrief_order,demographics_order,elmques_order,elmstrong_order,elmweak_order,filler1_order,filler2_order,galinskyvignette_order,highpower_order,inlab_order,intrinsic_order,lowpower_order,mcfiller_order,mcmost_order,mcsome_order,moninvignette_order,mood_order,nfc_order,participantid_order,participation_order,selfesteem_order,startpage_order,stress_order,stroop_order,stroopinstructions_order,stroopinstructionstest_order,stroopprac_order,tempagenf_order,tempagenm_order,tempcomf_order,tempcomm_order,tempestimate_order,tempfollowup_order,welcome_order,worstgrade_order,session_date,DateComputer,TimeComputer,MonthComputer,DayComputer,YearComputer,DaysSinceMonthComputer,DaysSinceAugComputer,Date.y,MonthLab,DayLab,YearLab,DaysSinceMonthLab,DaysSinceAugLab,StartDate.y,MonthStart,DayStart,YearStart,DaysSinceMonthStart,DaysSinceAugStart,DaysInComp,DaysInLab,AttentionCheck,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Intrinsic,Mood,NFC,ReportedAttention,ReportedEffort,SelfEsteem,Stress,PowerCond,MostEndorse,SomeEndorse,CredCond,Genderfactor,SubDistCond,K1st,L1st,N1st,R1st,V1st,AvailFirst,AvailSign,TempCond4,TempCond,TargetGender,ArgumentQuality,NFCcenter,ELMCond,CBReject
TexasAandM,48,1299,7504564,18,party,NA,NA,NA,3,I read the directions,358,332,355,352,349,346,343,340,338,335,NA,NA,NA,NA,NA,2,1,7,5,5,5,6,2,4,3,39696339,NA,NA,NA,NA,NA,6,This Stroop task has no feedback,1,NA,1,1,NA,1,2,2,1,2,1,3,3,3,2,3,3,3,3,3,3,2,10,"When I was trying out to be an all American cheerleader... I sucked up to them at meals and worked my butt off in the gym while they watched me so they would know I was the best. When I was being evaluated I was extremely nervous and at one point I had a breakdown, but excused myself to recover.",1,10,Kinesiology,-3,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,4,4,2,4,4,2,20,3,2,1,1,3,2,15,1,5,5,2,2,5,73,7,2,7,7,3,1,5,spring 2014,a-92,8,1,1,1,1,10/22/14,dd,74,SR-II,20,6,C,Monday,4,N/A,Leaned against the wall - participant went through the whole experiment before coming to do the surveys,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,171.0000029,15,27,21,23,22,24,26,25,NA,29,NA,NA,36,35,7,6,NA,17,18,19,NA,2,32,16,4,3,NA,5,30,31,37,28,34,0,33,11,8,10,9,12,NA,NA,NA,14,13,1,20,10/22/14 13:14,10/22/14,13:14,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,5,6.5,2.5,6.5,4.5,2.333333333,3,2.5,3,2,5,4.5,LowPower,NA,NA,NA,Female,WorstGrade,0,1,0,0,1,2,-,AgenticFemale,Agentic,FemaleTarget,NA,-0.682539683,1,0
TexasAandM,49,1298,7504563,19,party,fatal,NA,NA,NA,I read the instructions,357,330,354,351,348,345,342,339,336,333,spring 2014,98,10,1,1,4,1,2,5,7,5,7,3,1,1,"3,9,6,9,6,3,3,9",9,5,6,6,6,2,This Stroop task has no feedback,1,"I had a lab partner who did nothing during the experiment. She grew up a baby compared to the rest of her siblings and was always handed everything. Upon coming to lab, she fully expected to sit and watch and not participate, but still reap the academic grade from her partner. When she needed the lab data or had questions, I did not think it was right to hand them to her. I had to input long data tables to make seven graphs worth of results and she refused to input a single digit, watching me place everything in next to me. At this point I was angry and refused to give her a single piece. She resorted to cheating another way to get the data. I had and still have no pity for her.",1,1,1,1,1,1,1,3,3,3,3,3,1,4,4,4,4,4,4,1,0,NA,2,0,I don't know,0,3,1,2,3,NA,NA,NA,NA,NA,2,2,2,1,1,6,7,3,4,4,1,4,3,1,0,2,3,1,1,4,1,0,3,6,5,1,2,5,75,6,4,5,4,1,2,0,NA,NA,NA,NA,NA,1,6,10/22/14,dd,74,II-SR,10,7,A,Friday,5,Yes,"Kneeled down with the clipboard, held it on her knees",9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,147.0000004,9,31,16,20,17,21,18,19,15,34,NA,NA,36,35,11,10,NA,24,25,26,23,22,29,NA,3,NA,2,4,28,30,37,33,32,0,27,8,5,7,6,12,NA,NA,NA,14,13,1,NA,10/22/14 13:14,10/22/14,13:14,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Pass,7,3.5,3.5,7,6,2.733333333,1.5,2.5,2,3,6,4.75,HighPower,NA,3,NoCredentials,Female,BestGrade,1,0,1,1,0,3,+,AgenticFemale,Agentic,FemaleTarget,6.4,-0.682539683,1,1
TexasAandM,50,1300,7504634,21,party,a flat,coine,NA,NA,I read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,2,3,5,5,6,6,6,5,4,1,"3, 9, 6",7,7,7,9,9,North African,This Stroop task has no feedback,1,I was part of a student organizational group that was selecting students to go abroad on a trip. I got to interview the students and remember that I had been in their position beforehand. It was strange feeling that I had somehow surpassed that feeling of nervousness to get where I was then.,1,1,1,1,3,3,2,3,4,4,2,4,4,4,4,4,4,4,4,2,2,NA,1,3,Electrical Engineering,0,3,3,0,3,NA,NA,NA,NA,NA,2,2,1,1,2,5,5,3,1,2,5,5,1,1,2,3,4,1,1,4,NA,1,2,3,5,5,3,4,78,6,3,7,7,4,1,2,Spring 2014,B,10,3,2,4,1,10/22/14,dd,75,II-SR,20,7,A,Friday,5,Yes,Leaned against the wall,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,171.9999962,26,31,2,6,4,7,3,5,NA,29,NA,NA,36,35,13,12,NA,9,10,11,8,15,32,NA,21,NA,20,22,30,33,37,28,27,0,34,19,16,18,17,NA,NA,NA,23,25,24,1,14,10/22/14 13:49,10/22/14,13:49,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Pass,6.5,4,2,5.5,4.5,3.4,3,4.5,3,4,3,3.25,HighPower,NA,3,NoCredentials,Female,WorstGrade,0,1,1,NA,1,NA,NA,CommunalMale,Communal,MaleTarget,7.8,1.317460317,1,0
TexasAandM,51,1301,7504635,18,try,flat,one,ace,NA,NA,357,330,354,351,348,345,342,339,336,333,Spring 2014,97%,7,1,2,7,6,3,6,7,2,5,6,3,2,969339,7,9,4,6,5,2,This Stroop task has no feedback,2,NA,1,1,1,1,4,3,3,4,4,2,2,3,1,4,4,4,4,2,4,2,3,"Well, I was in a committee that planned homecoming. It was my sophomore year of high school and I was asked to join the committee. However, I had no say in that committee. My job was to basically just listen to Student Council and follow there instructions. My input was not needed.",1,4,Psychology,0,3,2,0,2,2,2,2,2,2,NA,NA,NA,NA,NA,3,3,4,1,5,4,5,2,1,4,4,3,1,1,4,2,2,4,3,3,4,2,3,74,5,4,6,6,4,2,2,NA,NA,NA,NA,NA,1,6,10/22/14,dd,75,SR-II,10,7,B,Friday,4,"No, 0/4",NA,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,91.99999887,18,33,6,7,10,9,8,11,17,30,NA,NA,36,35,13,NA,12,3,4,5,NA,19,29,2,21,20,NA,22,34,32,37,28,31,0,27,26,23,25,24,NA,14,NA,NA,16,15,1,NA,10/22/14 13:49,10/22/14,13:49,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,NA,6.5,2.5,6.5,3.5,5.5,3.333333333,5,3.833333333,4,3,3,3,LowPower,5,NA,Credentials,Male,BestGrade,0,1,1,0,0,2,-,AgenticMale,Agentic,MaleTarget,6.2,0.650793651,-1,0
TexasAandM,52,1309,7504748,18,party,NA,NA,NA,1,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,Summer 2014,98,6,1,3,5,5,7,1,3,3,2,1,6,5,"3,9,6",6,4,3,4,5,6,This Stroop task has no feedback,2,Every Christmas my family and I all get together at my cousin's house. I have many younger cousins. They all wanted a certain toy that my aunt had brought to the house. However there was only three of the toys left and a total of five of them. I decided to make it interesting and had them play games to see who was going to get the toy. Whoever won the games would be the three who got the toys. As we were doing the games I could the look determination and nervousness on there faces. Each one wanted the toy so bad and was trying their hardest to win. It was a struggle having to give the toys to the top three and the other not getting anything.,1,1,1,1,2,2,1,2,1,2,2,3,2,3,1,1,2,1,2,1,2,NA,1,4,Business,2,-2,2,0,1,2,1,2,2,2,NA,NA,NA,NA,NA,3,2,3,4,4,2,2,3,2,7,3,3,1,1,3,2,6,2,6,3,4,3,1,78,5,2,6,6,4,1,1,NA,NA,NA,NA,NA,1,1,10/22/14,dd,75,SR-II,20,5,B,Monday,5,Yes,NA,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,75.99999765,26,32,10,11,12,14,13,15,5,27,NA,NA,36,35,21,NA,20,23,24,25,22,19,30,NA,17,16,NA,18,33,29,37,31,28,0,34,9,6,8,7,NA,NA,2,NA,4,3,1,NA,10/22/14 14:31,10/22/14,14:31,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,3,7,5,2.5,1.5,1.933333333,5.5,2.333333333,3,3,6,2.25,HighPower,4,NA,Credentials,Male,BestGrade,1,1,0,0,1,3,+,CommunalFemale,Communal,FemaleTarget,4.4,-0.849206349,-1,0
TexasAandM,53,1308,7504746,18,party,lafat,cineo,NA,1,NA,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,5,3,5,4,3,5,4,4,4,4,"3,6,9",6,7,7,6,5,2,This Stroop task has no feedback,1,NA,1,1,1,1,2,2,1,2,2,3,3,3,2,3,3,1,3,2,3,1,5,"When I was auditioning for a spot in a performance, the judges had the power to control if I got a spot or not. I felt very nervous and I tried my best to show myself in my audition in order to get a spot in the performance.",1,6,Biomedical Science,0,2,1,1,1,NA,NA,NA,NA,NA,1,1,1,2,1,4,4,3,3,4,2,3,4,1,7,3,4,1,1,3,1,3,2,5,1,4,3,3,70,4,3,6,6,4,1,4,Spring 2013,B,8,4,4,1,6,10/22/14,dd,75,II-SR,10,5,C,Friday,4,N/A,NA,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,181.9999929,9,33,18,23,20,21,22,19,NA,28,NA,NA,36,35,3,2,NA,5,6,7,NA,17,31,4,25,NA,24,26,32,34,37,29,30,0,27,16,13,15,14,NA,10,NA,NA,12,11,1,8,10/22/14 14:31,10/22/14,14:31,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,3.5,4.5,4,4.5,4,2.2,4,2.5,3,4,5,2.25,LowPower,NA,1,NoCredentials,Female,WorstGrade,1,1,1,1,1,5,+,AgenticMale,Agentic,MaleTarget,6.2,-0.682539683,1,0
TexasAandM,54,1311,7504854,18,party,NA,NA,NA,1,NA,357,300,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,7,2,5,1,5,1,6,1,2,5,"3, 9, 6",6,5,6,8,6,2,This Stroop task has no feedback,1,NA,1,1,1,1,1,1,1,3,2,3,4,3,4,4,3,1,4,4,4,1,2,"When I was being accepted to colleges, the colleges had control over accepting me into their university or not. Waiting to hear from TAMU made me feel anxious, worried, scared, and upset. Thankfully, I was accepted into Texas A&M.",2,3,Nutritional Sciences,0,2,2,0,1,2,1,2,1,2,NA,NA,NA,NA,NA,4,5,1,1,5,1,4,4,1,2,3,5,1,1,4,1,3,2,7,4,4,3,5,72,6,3,7,6,6,1,2,Winter 2014,B,6,4,8,1,6,10/22/14,aa,73,II-SR,20,6,C,Friday,5,N/A,NA,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,101.0000016,12,28,17,21,18,20,19,22,NA,33,NA,NA,36,35,11,NA,10,24,25,26,NA,5,30,23,3,2,NA,4,27,32,37,34,29,0,31,16,13,15,14,NA,NA,7,NA,9,8,1,6,10/22/14 15:07,10/22/14,15:07,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,4,6,7,6,3.5,2.533333333,3.5,2.333333333,3,5,7,3.5,LowPower,3,NA,Credentials,Female,WorstGrade,1,0,1,1,1,4,+,CommunalFemale,Communal,FemaleTarget,6.2,-0.849206349,-1,0
TexasAandM,55,1310,7504853,19,party,fatal,conie,NA,NA,I read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,5,5,5,3,6,4,6,2,5,5,"3, 6, 9",6,5,4,5,6,5,This Stroop task has no feedback,2,NA,1,1,1,1,2,3,3,3,2,3,2,4,2,2,3,2,3,3,3,2,20,"Once I was in the situation of playing football for my high school team. I was fairly confident that my success would be determined by what position I was playing. It made me very upset, and almost drove me to quit, when I found out my position coach didn't believe I could play the position of my desire. I was frustrated and wanted to quit.",2,13,Business Management,0,1,3,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,2,2,3,2,2,4,4,3,1,7,4,4,1,1,3,1,8,6,5,5,4,3,4,74,5,3,7,6,2,2,30,Spring 2014,B,7,3,4,2,4,10/22/14,aa,73,SR-II,10,5,A,Friday,5,Yes,partially leaned against the wall,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,190.0000111,22,28,13,14,17,15,16,18,NA,32,NA,NA,36,35,5,4,NA,10,11,12,NA,3,34,9,7,6,NA,8,29,27,37,33,30,0,31,26,23,25,24,NA,NA,NA,19,21,20,1,2,10/22/14 15:07,10/22/14,15:07,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Pass,4.5,5.5,4.5,4.5,3,2.666666667,6,3.666666667,4,4,5,3.5,LowPower,4,NA,Credentials,Male,WorstGrade,0,0,1,1,0,2,-,CommunalMale,Communal,MaleTarget,5.2,0.484126984,1,0
TexasAandM,56,1312,7504970,18,party,NA,NA,NA,NA,I read the instructions,363,390,366,369,372,375,378,381,384,387,NA,NA,NA,NA,NA,3,5,6,5,6,6,6,2,5,3,3 6 9 12 15 18 21 24 27 30 33 36 39 42 45 48 51,5,5,6,6,6,6,This Stroop task has no feedback,1,NA,1,1,1,1,3,3,2,3,2,1,2,3,3,4,3,2,3,3,4,1,1,"When I applied to TAMU, I felt completely out of control when I submitted my application.  I had no idea if they would accept me or not, and I didn't know when I would find out.  It made me feel very anxious and helpless.",1,10,Kinesiology,0,2,1,0,1,NA,NA,NA,NA,NA,1,2,2,1,1,3,2,3,2,2,4,3,2,2,10,3,3,1,1,4,1,10,2,3,3,3,4,4,72,4,3,6,6,4,1,10,Spring 2014,B,8,2,5,1,4,10/22/14,aa,73,SR-II,20,7,A,Monday,5,Yes,NA,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,71.99999734,11,29,19,20,23,24,21,22,NA,28,NA,NA,36,35,26,25,NA,7,8,9,NA,2,33,6,4,NA,3,5,31,27,37,32,30,0,34,15,12,14,13,NA,16,NA,NA,18,17,1,10,10/22/14 15:49,10/22/14,15:49,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Pass,5.5,6,2.5,4.5,4,3,5.5,3.666666667,3,3,3,3,LowPower,NA,2,NoCredentials,Female,WorstGrade,1,1,0,1,1,4,+,AgenticMale,Agentic,MaleTarget,5.6,0.484126984,1,0
TexasAandM,57,1315,7505010,18,patry,falat,nicoe,laceo,2,NA,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,5,2,6,6,7,6,6,1,2,6,8,7,5,6,7,5,2,This Stroop task has no feedback,1,NA,1,1,1,1,2,2,1,4,3,4,3,4,3,3,3,2,4,3,4,1,10,"When training for volleyball during the offseason, our high school coach would make every team member come in to the head coach's office to have a private meeting with them. In the meeting, all top coaches would sit around you and evaluate your effort level during the preseason, season, and offseason. They would criticize you if they thought you were doing poorly or praise you if they believed you were trying your best throughout this time period. I remember feeling very nervous before my meeting, because it was called in ""random"" order. I also felt vulnerable and insecure while sitting in the office surrounded by four authoritative figures who had been accessing me throughout the meeting. Thankfully, they thought I had been working hard whilst in volleyball and the meeting was not too bad, but I remember being anxious and very nervous.",1,5,Biology,0,3,2,1,1,1,1,2,2,2,NA,NA,NA,NA,NA,2,2,3,1,5,2,3,5,2,5,3,3,1,1,2,1,5,6,2,3,4,3,3,75,4,4,3,3,2,2,5,Fall 2014,B,7,2,8,1,3,10/22/14,aa,73,II-SR,10,7,B,Friday,5,Yes,sat down,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,68.00000584,16,30,2,3,6,4,7,5,NA,28,NA,NA,36,35,23,22,NA,19,20,21,NA,12,33,18,14,13,NA,15,32,29,37,34,27,0,31,11,8,10,9,NA,NA,24,NA,26,25,1,17,10/22/14 16:04,10/22/14,16:04,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,4.5,6.5,3.5,6,6,2.733333333,6,2.5,3,3,2,2.75,LowPower,3,NA,Credentials,Female,WorstGrade,1,1,0,1,0,3,+,CommunalFemale,Communal,FemaleTarget,6,-0.682539683,1,1
TexasAandM,58,1313,7504974,19,NA,NA,NA,NA,NA,I read the instructions,357357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,3,1,6,2,5,6,7,3,6,1,"3,9,6",5,4,4,5,4,2,This Stroop task has no feedback,1,NA,1,1,1,1,2,2,2,3,2,3,2,3,2,4,4,3,4,4,4,1,3,"I was at a group interview for a summer job at a clothing store. The person interviewing us was kind and friendly, and I felt comfortable talking to her. I was somewhat nervous because the other applicants were in the room as well, so you were being evaluated in direct comparison to the other potential employees. However, I felt confident in my answers and I didn't find the questions difficult to answer. It was a very relaxed environment.",2,20,Biomedical Sciences,1,2,1,0,1,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,3,1,2,4,5,2,2,13,3,4,1,1,3,1,3,5,3,2,4,4,2,77,6,3,6,4,3,1,2,Spring 2014,B,8,3,6,2,6,10/22/14,aa,73,II-SR,20,6,B,Friday,4,Yes,NA,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,240.000002,2,32,3,8,5,7,4,6,NA,31,NA,NA,36,35,21,NA,20,14,15,16,NA,22,29,13,18,NA,17,19,27,34,37,33,28,0,30,26,23,25,24,10,NA,NA,NA,12,11,1,9,10/22/14 15:49,10/22/14,15:49,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Pass,6,5.5,2.5,7,2,2.933333333,6,4.166666667,3,4,3,2,LowPower,NA,3,NoCredentials,Female,WorstGrade,1,0,0,1,1,3,+,AgenticFemale,Agentic,FemaleTarget,4.4,0.984126984,-1,0
TexasAandM,59,1316,7505124,19,NA,NA,NA,NA,3,NA,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,4,3,7,3,7,4,5,1,7,1,"3,9,63",9,7,9,6,6,6,This Stroop task has no feedback,1,"On one occasion I had a hat in which my friend wanted to wear. they begged me, complimented me and even went to the extent of making me a gift out of random materials. In this moment, I felt in control because I had something that they desired, and I had the power to decide whether or not they could use it.",1,1,1,1,2,2,2,3,1,4,4,3,4,4,4,3,3,4,4,1,4,NA,2,20,psychology,2,2,2,2,1,NA,NA,NA,NA,NA,2,1,2,1,2,4,4,3,4,5,3,2,4,2,30,3,3,1,1,3,1,3,6,6,4,2,3,3,75,5,4,6,7,5,2,15,spring 2014,C,5,4,10,1,4,10/22/14,aa,73,SR-II,10,6,C,Monday,2,N/A,sat down,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,240.000002,11,30,5,9,8,10,6,7,NA,34,NA,NA,36,35,22,21,NA,13,14,15,12,16,32,NA,3,NA,2,4,31,29,37,27,33,0,28,20,17,19,18,NA,23,NA,NA,25,24,1,26,10/22/14 16:37,10/22/14,16:37,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,7,7,4,5,2,2.733333333,4,2.166666667,3,3,6,3.5,HighPower,NA,3,NoCredentials,Female,WorstGrade,1,0,0,1,0,2,-,AgenticMale,Agentic,MaleTarget,7.4,-1.015873016,1,1
TexasAandM,60,1318,7505127,19,NA,NA,NA,NA,5,I read the instructions,357,330,354,351,348,345,342,339,336,333,NA,NA,NA,NA,NA,5,6,7,5,3,5,2,1,7,2,39696339,7,7,5,4,8,4,This Stroop task has no feedback,1,NA,1,1,1,1,2,2,2,4,2,1,3,4,4,4,4,3,4,4,4,2,2,"I had a job at a fast food restaurant last summer. I felt underestimated and pitied because I was new to my job and didn't know how to work certain machinery or how to render customer service. I felt as if the co-workers looked at me as small, and unable to get with the system. I felt that way because it was my first job. I was in an unknowing environment, and the fact that your job was to provide quality service to someone else made it a difficult transition for me to undergo. My managers and co-workers walked me through it and showed me the pace at which you were expected to get things done and that made it easier for me to unravel. I did not have control over my abilities because it wasn't simply a math problem in which I could solve. It was a job and you had to learn and adapt to routines and it provides a whole new sense of what the word responsibility means.",1,3,Biomedical Science,0,2,1,1,2,NA,NA,NA,NA,NA,2,2,2,2,2,5,4,4,1,2,3,5,4,2,5,4,5,1,1,3,1,6,2,5,4,4,2,3,79,6,3,6,6,3,1,2,Spring 2014,B,8,2,3,1,3,10/22/14,aa,73,SR-II,20,7,C,Friday,5,N/A,sat down,9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,240.000002,17,32,7,10,8,9,12,11,NA,28,NA,NA,36,35,3,NA,2,14,15,16,NA,26,31,13,24,NA,23,25,29,33,37,34,30,0,27,21,18,20,19,4,NA,NA,NA,6,5,1,22,10/22/14 16:38,10/22/14,16:38,10,22,14,61,83,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,0.435294118,0.435294118,Fail,4.5,7,4,2,3,3.266666667,3.5,3.833333333,4,5,5,3.25,LowPower,NA,5,NoCredentials,Female,WorstGrade,0,1,0,1,1,3,+,AgenticFemale,Agentic,FemaleTarget,6.2,0.650793651,-1,1
TexasAandM,61,2798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10/22/14,aa,73,II-SR,10,6,A,Monday,4,Yes,squatted down with clipboard on lap AFTER importance question was asked (but before day of the week and true/false),9/15/14,12/9/14,85,1,1,0,0,0,0,7,0.5,0,NA,0,1,1,0,0,0,0,1,1,2,84,2842,19898,1000,1,0,0,1,1,1,0.1,NA,Plastic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/22/14,10,22,14,61,83,9/15/14,9,15,14,31,46,NA,0.435294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
